Gene Name,AF1,AF2,AF3,AF4,AF5,AF6,AF7,AF8,AF9,AF10
G324,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G325,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G326,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G328,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G329,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G330,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G331,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G332,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G335,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G336,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G337,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G338,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G339,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G340,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G341,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G342,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G343,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G344,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G345,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G346,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G347,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G348,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G349,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G350,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G351,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G353,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G354,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G356,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G357,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G358,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G359,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G360,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G361,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G362,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G363,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G365,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G366,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G367,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G368,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G369,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G370,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G371,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G372,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G373,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G374,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G376,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G377,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G378,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G379,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G380,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G382,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G383,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G384,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G385,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G386,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G387,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G388,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G389,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G390,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G392,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G394,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G395,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G396,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G398,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G399,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G400,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G401,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G402,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G406,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G408,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G409,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G410,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G411,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G412,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G413,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G414,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G415,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G416,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G417,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G418,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G419,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G420,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G421,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G423,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G426,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G427,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G428,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G429,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G430,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G431,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G432,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G433,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G434,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G435,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G436,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G437,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G438,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G439,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G440,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G441,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G442,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G443,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G445,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G446,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G448,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G449,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G450,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G451,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G452,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G453,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G454,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G455,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G458,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G459,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G460,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G461,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G462,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G464,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G466,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G467,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G468,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G469,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G470,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G472,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G473,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G474,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G475,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G476,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G477,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G478,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G479,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G480,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G483,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G484,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G485,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G486,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G487,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G488,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G489,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G490,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G491,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G493,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G494,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G495,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G496,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G497,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G498,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G499,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G500,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G501,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G502,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G503,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G504,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G505,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G507,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G508,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G509,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G510,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G511,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G512,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G513,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G514,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G515,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G516,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G517,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G518,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G519,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G520,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G521,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G522,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G523,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G524,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G525,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G526,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G527,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G528,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G529,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G530,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G531,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G532,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G533,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G534,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G535,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G537,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G538,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G539,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G540,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G541,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G542,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G543,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G544,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G545,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G546,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G547,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G548,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G549,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G551,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G552,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G553,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G555,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G556,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G557,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G558,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G559,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G560,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G561,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G562,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G564,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G565,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G566,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G567,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G568,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G569,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G570,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G571,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G572,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G573,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G574,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G576,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G577,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G578,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G579,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G580,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G581,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G582,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G583,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G585,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G586,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G587,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G588,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G589,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G590,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G592,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G593,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G594,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G595,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G596,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G598,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G599,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G600,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G602,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G603,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G604,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G606,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G607,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G608,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G609,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G610,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G611,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G613,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G614,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G615,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G616,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G617,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G618,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G619,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G620,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G622,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G623,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G624,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G625,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G626,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G628,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G629,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G630,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G631,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G632,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G633,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G634,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G635,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G636,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G637,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G638,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G639,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G640,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G641,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G642,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G643,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G644,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G645,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G647,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
